Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
53,2002,1,Andhra Pradesh,Kadapa YSR,36,72,2000,0,0,0,1,0,0,11,3,272.73,12,3,250,4,4,1000,0,0,0,1,1,1000,0,0,0,54,28,518.52,16,3,187.5,8.61,2.78,322.88,106,37,349.06,3,1,333.33,0,0,0,0,0,0,1,0,0,0,0,0,103,50,485.44,0,0,0,213.16,88,412.84,1,7,7000,12,2.21,184.17,36.56,6.06,42.62,0,3,0.62
53,2003,1,Andhra Pradesh,Kadapa YSR,34.12,84.06,2463.66,0.04,0.01,250,4.19,1,238.66,7.39,3.67,496.62,11.58,4.66,402.42,5.32,4.71,885.34,0.07,0.14,2000,0.63,0.94,1492.06,0,0,0,44.58,49.22,1104.08,29.67,9.02,304.01,3.16,1.09,344.94,129.4,55.14,426.12,4.13,0.77,186.44,0,0,0,0,0,0,3.39,1.42,418.88,0,0,0,96.05,54.6,568.45,0,0,0,233.07,111.93,480.24,0.56,3.92,7000,15.78,2.21,140.05,34.97,7.19,42.16,0,2.66,0.64
53,2004,1,Andhra Pradesh,Kadapa YSR,52.62,161.04,3060.43,0,0,0,2.02,0.92,455.45,1.84,0.63,342.39,3.86,1.55,401.55,6.16,9.15,1485.39,0.13,0.36,2769.23,0.46,1.01,2195.65,0,0,0,35.57,28.99,815.01,18.47,4.82,260.96,2.27,0.6,264.32,218.94,154.83,707.18,2.45,1.46,595.92,0,0,0,0,0,0,2.25,1.32,586.67,0,0,0,50.88,38.01,747.05,0,0,0,274.62,195.62,712.33,0.41,3.38,8243.9,27.72,2.69,97.04,34.2,6.01,40.21,0,2.43,0.14
53,2005,1,Andhra Pradesh,Kadapa YSR,66.75,141.62,2121.65,0.08,0.05,625,3.6,6.3,1750,3.03,3.65,1204.62,6.62,9.94,1501.51,5.79,6.19,1069.08,0.16,0.81,5062.5,0.54,0.85,1574.07,0,0,0,33.46,55.51,1659,16.39,4.38,267.24,1.31,0.52,396.95,207.32,59.37,286.37,3.2,2.03,634.37,0,0,0,0.03,0.01,333.33,2.24,1.64,732.14,0,0,0,77.59,53.95,695.32,0,0,0,290.48,117,402.78,1.1,9.15,8318.18,14.58,2.01,137.86,37.47,5.81,43.28,0,2.43,0.39
53,2006,1,Andhra Pradesh,Kadapa YSR,46.91,125.46,2674.48,0.03,0.01,333.33,4.91,5.51,1122.2,12.88,9.53,739.91,17.79,15.04,845.42,3.81,5.58,1464.57,0.16,0.7,4375,0.54,0.74,1370.37,0,0,0,71.79,32.66,454.94,9.32,1.53,164.16,2.23,0.79,354.26,62.61,45.63,728.8,2.62,1.44,549.62,0,0,0,0,0,0,0.95,0.47,494.74,0,0,0,74.18,68.51,923.56,0,0,0,140.45,116.05,826.27,2.99,23.99,8023.41,7.94,0.96,120.91,37.08,5.3,42.38,0,2.01,0.23
53,2007,1,Andhra Pradesh,Kadapa YSR,62.56,184.06,2942.14,0.06,0.02,333.33,0.88,2.47,2806.82,5.34,6.47,1211.61,6.21,8.94,1439.61,3.75,6.94,1850.67,0.19,1.33,7000,0.27,0.31,1148.15,0,0,0,66.93,86.74,1295.98,13.75,4.08,296.73,2.04,0.87,426.47,172.76,310.42,1796.83,2.73,1.21,443.22,0,0,0,0,0,0,1.27,0.92,724.41,0.06,0.02,333.33,65.45,77.8,1188.69,0,0,0,242.35,390.36,1610.73,0.96,9.1,9479.17,9.01,2.39,265.26,38.7,7.13,45.83,0,2.43,0.86
53,2008,1,Andhra Pradesh,Kadapa YSR,65.07,128.44,1973.87,0.12,0.08,666.67,0.64,1.6,2500,6.61,5.1,771.56,7.25,6.7,924.14,2.48,6.71,2705.65,2.02,15.25,7549.51,0.13,0.23,1769.23,0,0,0,71.45,67.45,944.02,10.49,0.84,80.08,1.39,0.38,273.38,141.01,64.37,456.49,6.7,2.91,434.33,0,0,0,0,0,0,1.07,0.81,757.01,0.53,0,0,93.47,38.47,411.58,0.01,0.01,1000,242.97,106.76,439.4,0.21,0.54,2571.43,11.47,1.98,172.62,48.59,11.22,59.81,0,2.73,1.15
53,2009,1,Andhra Pradesh,Kadapa YSR,65.32,187.93,2877.07,0.06,0.08,1333.33,6.75,13.53,2004.44,4.64,4.3,926.72,11.39,17.83,1565.41,3.59,9.34,2601.67,1.4,8.21,5864.29,0.21,0.44,2095.24,0,0,0,77.34,38.13,493.02,12.52,2.12,169.33,2.34,1.07,457.26,130.12,95.68,735.32,6.9,2.29,331.88,0,0,0,0,0,0,1.16,0.58,500,0.54,0,0,53.69,59.82,1114.17,0.04,0.03,750,192.66,158.4,822.17,0.61,1.23,2016.39,12.61,3.04,241.08,53.47,11.83,65.3,0,3.15,1.11
53,2010,1,Andhra Pradesh,Kadapa YSR,70.38,129.55,1840.72,0.02,0.03,1500,1.2,1.74,1450,4.19,6.34,1513.13,5.38,8.09,1503.72,4.94,12.36,2502.02,1.41,11.18,7929.08,0.14,0.21,1500,0,0,0,69.52,76.82,1105.01,19.78,5.7,288.17,12.33,5.94,481.75,160.6,138.88,864.76,5.78,2.03,351.21,0,0,0,0.12,0.08,666.67,1.03,0.91,883.5,0.29,0.07,241.38,74.03,17.72,239.36,0.14,0.24,1714.29,242.23,159.92,660.2,1.44,7.54,5236.11,17.01,6.94,408,57.36,12.89,70.25,0,3.18,0.65
53,2011,1,Andhra Pradesh,Kadapa YSR,53.9,158.66,2943.6,0.02,0.02,1000,5.27,3.32,629.98,7.88,2.62,332.49,13.15,5.94,451.71,4.14,10.72,2589.37,1.59,9.77,6144.65,0.14,0.27,1928.57,0,0,0,90.37,74.91,828.93,9.08,2.27,250,10.35,6.62,639.61,57.06,60.52,1060.64,4.87,2.49,511.29,0,0,0,0,0,0,2.02,0.12,59.41,0.35,0.07,200,62.08,39.75,640.3,0.39,0.63,1615.38,127,103.59,815.67,1.28,6.05,4726.56,30.85,8.21,266.13,56.61,15.41,72.02,0,5.41,1.24
53,2012,1,Andhra Pradesh,Kadapa YSR,30.75,80.8,2627.64,0,0,0,3.07,7.27,2368.08,12.89,18.64,1446.08,15.95,25.91,1624.45,3.36,4.43,1318.45,2.7,17.61,6522.22,0.18,0.26,1444.44,0,0,0,112.19,18.85,168.02,10.39,1.1,105.87,11.55,7.87,681.39,64.57,43.09,667.34,4.73,2.71,572.94,0.01,0.01,1000,0.01,0.01,1000,2.22,0.84,378.38,0.42,0.2,476.19,49.64,19.59,394.64,0.15,0.27,1800,121.95,66.71,547.03,1.22,6.03,4942.62,28.88,10.11,350.07,57.78,14.31,72.09,0,3.4,1.33
53,2013,1,Andhra Pradesh,Kadapa YSR,62.71,178.29,2843.09,0.01,0.01,1000,5.5,11.53,2096.36,6.58,8.45,1284.19,12.08,19.98,1653.97,4.19,8.09,1930.79,5.49,37.07,6752.28,0.13,0.23,1769.23,0,0,0,97.05,131.59,1355.9,8.12,2.45,301.72,9.4,6.22,661.7,59.51,80.68,1355.74,9.22,3.33,361.17,0,0,0,0,0,0,1.12,0.53,473.21,0.47,0.23,489.36,27.63,21.98,795.51,0.07,0.11,1571.43,98.2,106.98,1089.41,0.55,3.54,6436.36,35.92,9.51,264.76,56.99,12.78,69.77,0,3.42,1.14
53,2014,1,Andhra Pradesh,Kadapa YSR,45.89,165.84,3613.86,0.27,0.2,740.74,5.68,7.27,1279.93,9.59,15.18,1582.9,15.27,22.46,1470.86,3.12,8,2564.1,3.35,20.58,6143.28,0.09,0.13,1444.44,0,0,0,68.17,43.08,631.95,2.39,0.36,150.63,18.54,11.98,646.17,27.34,22.4,819.31,15.59,10.92,700.45,0,0,0,0.3,0.09,300,0.71,0.41,577.46,0.36,0.17,472.22,15.97,11.09,694.43,0.01,0,0,60.48,45.22,747.69,0.37,3.06,8270.27,35.59,10.73,301.49,59.04,12.54,71.58,0,3.36,1.92
53,2015,1,Andhra Pradesh,Kadapa YSR,40.26,123.13,3058.37,0,0,0,7.12,9.74,1367.98,19.04,38.13,2002.63,26.15,47.87,1830.59,4.64,7.44,1603.45,1.55,2.55,1645.16,0.13,0.22,1692.31,0,0,0,79.21,89.51,1130.03,7.76,3.11,400.77,42.42,29.05,684.81,50.66,83.64,1651.01,5.53,2.79,504.52,0,0,0,0.03,0.02,666.67,1,0.95,950,0.25,0.12,480,9.38,9.1,970.15,0,0,1500,67.05,96.6,1440.72,0.26,1.95,7465.52,33.51,8.59,256.34,57.62,14.86,72.48,0,5.78,1.51
53,2016,1,Andhra Pradesh,Kadapa YSR,50.33,165.64,3291.14,0,0,2000,1.84,1.77,962.94,5.22,5.62,1077.07,7.05,7.39,1047.37,5.89,6.89,1168.93,2.74,14.14,5151.91,0.16,0.27,1761.29,0,0,0,82.04,33.06,403,17.92,3.49,195.01,17.53,11.08,632.11,65.41,65.55,1002.06,4.69,2.02,431.16,0.01,0,500,0.01,0.01,1000,0.7,0.46,648.23,0.22,0.11,484.02,8.81,11.29,1280.58,0.18,0.16,876.4,80.22,79.66,992.96,0.25,1.9,7757.14,19.4,3.23,166.52,60.93,15.27,76.2,0,4.48,1.4
53,2017,1,Andhra Pradesh,Kadapa YSR,54.98,139.76,2542.13,0.01,0.01,714.29,3.97,4.8,1206.9,8.28,5.18,626,12.25,9.98,814.38,9.82,20.48,2085.02,3.37,38.35,11368.52,0.18,0.35,1912.09,0,0,0,97.14,68.97,710,8.96,2.7,301.96,8.55,7.41,867.76,44.37,71.66,1614.99,3.38,1.71,507.85,0,0,0,0,0,0,0.68,0.48,708.64,0.22,0.1,481.48,3.28,6.36,1938.7,0,0.01,2000,52.01,80.48,1547.44,0.28,2.69,9728.62,24.8,3.24,130.46,71.46,15.58,87.04,0,4.36,1.13
54,1966,1,Andhra Pradesh,Chittoor,156,257,1647.44,0.1,0.1,1000,17.9,14.5,810.06,1.5,0.7,466.67,19.4,15.2,783.51,56,35,625,0.1,0.1,1000,61,55,901.64,0,0,0,0,0,0,3,2,666.67,21.43,2.07,96.78,148,152,1027.03,4.5,1.5,333.33,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,154.47,153.6,994.37,11.8,99.5,8432.2,0,0,0,17.74,2.04,19.78,0.02,0.3,0.53
54,1967,1,Andhra Pradesh,Chittoor,139,204,1467.63,0,0,0,12.6,9.9,785.71,1,0.6,600,13.6,10.5,772.06,38,15,394.74,0.3,0.3,1000,51,46,901.96,0,0,0,0,0,0,3,2,666.67,16.37,1.26,77.03,172,202,1174.42,4.1,1.1,268.29,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,178.57,202.58,1134.43,14.9,117.4,7879.19,0,0,0,16.89,2.06,18.95,0.02,0.28,0.61
54,1968,1,Andhra Pradesh,Chittoor,105,131,1247.62,0.4,0.2,500,11.8,6.4,542.37,2.7,1.6,592.59,14.5,8,551.72,38.6,25,647.67,0.2,0,0,49,34,693.88,0,0,0,0,0,0,2.4,1,416.67,24.57,2.36,96.09,163.2,160,980.39,2.2,0.5,227.27,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,168.17,160.6,954.99,20.8,138.9,6677.88,0,0,0,17.88,2.15,20.03,0.03,0.21,0.69
54,1969,1,Andhra Pradesh,Chittoor,134,229.6,1713.43,0.2,0.1,500,14.1,11.2,794.33,1.7,0.7,411.76,15.8,11.9,753.16,41.6,23,552.88,0.3,0.3,1000,51.7,43.5,841.39,0,0,0,0,0,0,2.5,0.7,280,19.48,2.17,111.4,183.5,205.9,1122.07,2.4,0.8,333.33,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,188.73,206.8,1095.75,17.7,111.2,6282.49,0,0,0,17.63,2.08,19.7,0.01,0.23,0.67
54,1970,1,Andhra Pradesh,Chittoor,143.3,224.8,1568.74,0.1,0.1,1000,14.2,10,704.23,0.5,0.2,400,14.7,10.2,693.88,35.8,26.7,745.81,0.2,0.3,1500,46.8,47.2,1008.55,0,0,0,0,0,0,2.8,1,357.14,16.71,3.86,231,214,267.5,1250,2.9,0.8,275.86,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,219.98,268.4,1220.11,13.6,91.8,6750,0.2,0,0,17.85,2.54,20.4,0.02,0.21,0.78
54,1971,1,Andhra Pradesh,Chittoor,127,233.9,1841.73,0.1,0.1,1000,11,9.1,827.27,0.5,0.2,400,11.5,9.3,808.7,28.7,23.6,822.3,0.2,0.2,1000,47.4,53.3,1124.47,0,0,0,0,0,0,2.9,0.6,206.9,15.22,3.69,242.44,243.8,261.7,1073.42,2.7,0.4,148.15,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,249.66,262.2,1050.23,16.3,143.8,8822.09,0.3,0,0,17.45,1.82,19.27,0.05,0.2,0.67
54,1972,1,Andhra Pradesh,Chittoor,153.4,325.8,2123.86,0.1,0.1,1000,8.4,6.4,761.9,0.3,0.1,333.33,8.7,6.5,747.13,25,20.9,836,0.2,0.3,1500,40.5,37.2,918.52,0,0,0,0,0,0,2.4,0.6,250,23.12,5.94,256.92,223.1,290.3,1301.21,2.8,0.4,142.86,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,228.95,290.8,1270.15,16.9,129.2,7644.97,0.2,0,0,17.51,1.86,19.37,0.02,0.17,0.56
54,1973,1,Andhra Pradesh,Chittoor,132.7,241.3,1818.39,0.1,0,0,11.9,8.7,731.09,0.4,0.2,500,12.3,8.9,723.58,28.2,35.2,1248.23,0.2,0.3,1500,39.7,48.7,1226.7,0,0,0,0,0,0,3,0.5,166.67,19.4,6.35,327.32,236.4,297.9,1260.15,2.4,0.5,208.33,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,241.96,298.5,1233.67,21.9,194,8858.45,0.1,0,0,17.63,2.62,20.25,0.03,0.17,0.89
54,1974,1,Andhra Pradesh,Chittoor,136.9,228.9,1672.02,0.1,0.1,1000,10.2,9.6,941.18,1,0.8,800,11.2,10.4,928.57,24.3,19.6,806.58,0.2,0.4,2000,43.8,47.3,1079.91,0,0,0,0,0,0,3.3,0.6,181.82,17.28,4.56,263.89,249.1,289.2,1160.98,2.1,0.5,238.1,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,253.74,289.8,1142.11,20.2,172.5,8539.6,0.1,0,0,1.77,2.1,3.88,0.06,0.14,0.83
54,1975,1,Andhra Pradesh,Chittoor,161.9,302.5,1868.44,0.1,0.1,1000,12,9,750,0.9,0.5,555.56,12.9,9.5,736.43,26.9,26.2,973.98,0.2,0.3,1500,50.1,61.9,1235.53,0,0,0,0,0,0,4.1,0.8,195.12,15.64,4.37,279.41,242.6,319.6,1317.39,1.5,0.3,200,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,246.75,319.9,1296.45,15.4,124.1,8058.44,0,0,0,17.41,3.65,21.06,0.05,0.24,0.98
54,1976,1,Andhra Pradesh,Chittoor,161,283.8,1762.73,0.1,0.1,1000,14.2,11.2,788.73,0.4,0.3,750,14.6,11.5,787.67,29.1,19.7,676.98,0.1,0.2,2000,50.5,46,910.89,0,0,0,0,0,0,4.4,0.7,159.09,14.7,2.96,201.36,210.4,151.5,720.06,1.3,0.3,230.77,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,213.82,151.9,710.41,15.7,112.5,7165.61,0.1,0,0,159.54,3.98,163.52,0.02,0.2,1.06
54,1977,1,Andhra Pradesh,Chittoor,159.2,314.9,1978.02,0.1,0.1,1000,15,9.8,653.33,1.7,1.2,705.88,16.7,11,658.68,29.6,29,979.73,0.2,0.3,1500,51.9,57.9,1115.61,0,0,0,0,0,0,4,0.6,150,17.54,3.55,202.39,204.9,254.3,1241.09,2,0.4,200,0,0,0,0,0,0,0.3,0.1,333.33,0,0,0,0,0,0,0,0,0,209.14,254.8,1218.32,20.8,164.9,7927.88,0.3,0,0,16.14,4.37,20.51,0.04,0.16,1.15
54,1978,1,Andhra Pradesh,Chittoor,166.8,325,1948.44,0.1,0.1,1000,12.1,7.8,644.63,2.2,1.5,681.82,14.3,9.3,650.35,27.9,30.1,1078.85,0.3,0.3,1000,48.9,58.3,1192.23,0,0,0,0,0,0,3.8,1,263.16,17.47,5.77,330.28,230.4,288.3,1251.3,3,0.5,166.67,0,0,0,0,0,0,0.3,0.1,333.33,0,0,0,0,0,0,0,0,0,235.66,288.9,1225.92,19,125.7,6615.79,0.1,0,0,16.94,6.44,23.38,0.11,0.2,1.19
54,1979,1,Andhra Pradesh,Chittoor,158,316,2000,0,0,0,12.1,12.3,1016.53,1.6,1.1,687.5,13.7,13.4,978.1,25,37,1480,0.2,0.3,1500,47.5,52.8,1111.58,0,0,0,0,0,0,3.7,1,270.27,14.68,3.72,253.41,232.1,258.5,1113.74,3,0.5,166.67,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,236.58,259,1094.77,13.3,105.3,7917.29,0.1,0,0,16.97,6.41,23.38,0.08,0.19,9.03
54,1980,1,Andhra Pradesh,Chittoor,116.8,203.3,1740.58,0,0,0,10,3.3,330,1.7,1,588.24,11.7,4.3,367.52,22,15,681.82,1,2,2000,33.3,39.6,1189.19,0,0,0,0,0,0,3,0.6,200,21.93,4.61,210.21,195.4,151.4,774.82,3.2,0.6,187.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,228.28,152,665.85,15.5,125.7,8109.68,0.1,0,0,18.06,6.4,24.46,0.06,0.21,1.18
54,1981,1,Andhra Pradesh,Chittoor,125,257,2056,0,0,0,16.2,13.4,827.16,5,3.3,660,21.2,16.7,787.74,25,29,1160,0.4,1,2500,45.7,51.2,1120.35,0,0,0,0,0,0,3.7,0.5,135.14,16.44,4.97,302.31,212.9,263.1,1235.79,3,0.6,200,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,231.59,263.7,1138.65,22.6,195.4,8646.02,0.1,0,0,18.74,6.64,25.38,0.1,0.21,1.1
54,1982,1,Andhra Pradesh,Chittoor,90.3,156.2,1729.79,0.1,0.1,1000,12.5,10.8,864,6.1,6.1,1000,18.6,16.9,908.6,20.1,11.2,557.21,0.3,0.8,2666.67,33.2,33.6,1012.05,0,0,0,0,0,0,3.1,0.5,161.29,16.31,4.71,288.78,272.1,281.3,1033.81,2.8,0.4,142.86,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,211.14,281.7,1334.19,20.8,139.7,6716.35,0.1,0,0,19.07,4.37,23.44,0.07,0.12,0.81
54,1983,1,Andhra Pradesh,Chittoor,120.7,269.9,2236.12,0,0,0,16.3,14.1,865.03,2.9,2.5,862.07,19.2,16.6,864.58,21.9,25.8,1178.08,0.2,1.6,8000,36.6,34,928.96,0,0,0,0,0,0,4.8,1.2,250,17.82,9.08,509.54,294.6,271.4,921.25,2.8,0.4,142.86,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,240.19,271.8,1131.6,19,148.8,7831.58,0,0,0,19.66,6.19,25.85,0.08,0.14,0.89
54,1984,1,Andhra Pradesh,Chittoor,113.1,232.2,2053.05,0,0,0,13,8.2,630.77,2,2.3,1150,15,10.5,700,15.7,12,764.33,0.2,0.3,1500,36.9,30.6,829.27,0,0,0,0,0,0,6.7,1.3,194.03,15.76,5.72,362.94,249.5,277.8,1113.43,1.5,0.3,200,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,251.38,278.1,1106.29,21.5,163.6,7609.3,0,0,0,19.93,5.31,25.24,0.11,0.2,0.86
54,1985,1,Andhra Pradesh,Chittoor,117.5,258.7,2201.7,0,0,0,11.4,11,964.91,1.6,1.7,1062.5,13,12.7,976.92,15.2,11.7,769.74,0.1,0.2,2000,37.6,39.4,1047.87,0,0,0,0,0,0,6.5,1,153.85,17.26,9.41,545.19,253.6,284.4,1121.45,1.6,0.3,187.5,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,257.69,284.7,1104.82,22.3,197.7,8865.47,0,0,0,20.02,6.45,26.47,0.09,0.27,1.38
54,1986,1,Andhra Pradesh,Chittoor,59,98,1661.02,0,0,0,9.5,11.7,1231.58,1,0.3,300,10.5,12,1142.86,13,10,769.23,0.3,1,3333.33,24,23,958.33,0,0,0,0,0,0,7,1,142.86,13.18,3.76,285.28,218,193,885.32,1.1,0.2,181.82,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,221.5,193.3,872.69,22.4,139.8,6241.07,0,0,0,20.31,6.61,26.92,0.24,0.42,1.51
54,1987,1,Andhra Pradesh,Chittoor,66,160,2424.24,0,0,0,9.7,8.4,865.98,0.2,0.2,1000,9.9,8.6,868.69,14,17,1214.29,0.1,0.1,1000,28,23,821.43,0,0,0,0,0,0,7,1,142.86,13.47,3.45,256.12,214,253,1182.24,0.8,0.5,625,0,0,0,0,0,0,0.4,0.1,250,0,0,0,0,0,0,0,0,0,257.86,253.6,983.48,21.6,157.5,7291.67,0,0,0,20.82,7.44,28.26,0.26,0.33,1.81
54,1988,1,Andhra Pradesh,Chittoor,112.9,254.2,2251.55,0,0,0,8.6,6,697.67,0.1,0.1,1000,8.7,6.1,701.15,6.7,8.9,1328.36,0.3,0.6,2000,17.4,20.2,1160.92,0,0,0,0,0,0,7.8,1.8,230.77,12.49,2.21,176.94,269.7,269.6,999.63,1.2,0.2,166.67,0,0,0,0,0,0,0.5,0.1,200,0,0,0,0,0,0,0,0,0,280.79,269.9,961.22,23.9,209,8744.77,0,0,0,21.95,9.61,31.57,0.28,0.52,2.35
54,1989,1,Andhra Pradesh,Chittoor,95.1,215.2,2262.88,0,0,0,8.3,9.6,1156.63,0.8,0.35,437.5,9.1,9.95,1093.41,5.7,5.8,1017.54,0.1,0.31,3100,20.2,22.8,1128.71,0,0,0,0,0,0,7.5,1.3,173.33,9.98,3.15,315.63,270.6,249.7,922.76,0.8,0.2,250,0,0,0,0,0,0,0.3,0.1,333.33,0,0,0,0,0,0,0,0,0,279.75,250,893.66,24.9,190.9,7666.67,0,0,0,22.29,10.18,32.47,0.31,0.52,2.89
54,1990,1,Andhra Pradesh,Chittoor,94.99,242.67,2554.69,0.01,0.01,1000,8.25,10.35,1254.55,0.08,0.08,1000,8.32,10.42,1252.4,5.86,9.38,1600.68,0.2,0.38,1900,18.22,19.67,1079.58,0,0,0,0,0,0,8.1,1.15,141.98,10.48,3.64,347.33,278.07,386.91,1391.41,1.27,0.32,251.97,0,0,0,0,0,0,0.36,0.04,111.11,0.03,0.01,333.33,0.11,0.11,1000,0,0,0,282,387.42,1373.83,25.48,204.7,8033.75,0,0,0,22.55,9.83,32.38,0.31,0.51,2.78
54,1991,1,Andhra Pradesh,Chittoor,115.43,266.25,2306.59,0,0,0,7.61,6.92,909.33,0.04,0.04,1000,7.65,6.96,909.8,4.79,6.42,1340.29,0.16,0.31,1937.5,15.47,18.85,1218.49,0,0,0,0,0,0,8.36,0.78,93.3,10.66,4.12,386.49,290.85,332.88,1144.51,1.13,0.29,256.64,0,0,0,0,0.03,0,0.41,0.17,414.63,0.02,0,0,0.32,0.24,750,0,0,0,294.95,334,1132.4,25.39,201.32,7929.11,0,0,0,22.8,10.6,33.4,0.13,0.61,2.91
54,1992,1,Andhra Pradesh,Chittoor,80.29,139.6,1738.7,0.02,0.01,500,6.75,5.3,785.19,0.05,0.07,1400,6.8,5.37,789.71,4.07,4.81,1181.82,0.31,0.78,2516.13,16.08,12.94,804.73,0,0,0,0,0,0,7.39,0.91,123.14,9.36,2.6,277.78,280.09,260.64,930.56,1.01,0.27,267.33,0.01,0,0,0,0.22,0,0.36,0.09,250,0.02,0,0,1.78,1.35,758.43,0,0,0,285.63,262,917.27,23.69,179.55,7579.15,0,0,0,25.29,10.15,35.44,0.36,0.5,2.75
54,1993,1,Andhra Pradesh,Chittoor,106,253,2386.79,0,0,0,6,5,833.33,0,0,0,6,5,833.33,5,7,1400,0,1,0,15,22,1466.67,0,0,0,0,0,0,7,2,285.71,10,2,200,282,381,1351.06,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,3,1,333.33,0,0,0,293,382,1303.75,25,245,9800,0,0,0,26.52,10.77,37.3,0.34,0.65,3.38
54,1994,1,Andhra Pradesh,Chittoor,82,185,2256.1,0,0,0,4,4,1000,0,0,0,4,4,1000,2,4,2000,1,0,0,12,17,1416.67,0,0,0,0,0,0,7,2,285.71,10,3,300,287,310,1080.14,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,500,3,3,1000,0,0,0,292,313,1071.92,29,295,10172.41,0,0,0,27.72,11.12,38.85,0.32,0.57,4.3
